gene_id	ranks.lrrk2
ENSG00000288551	6.44902136070574
ENSG00000049759	6.44569657081057
ENSG00000237410	6.43133078940224
ENSG00000300777	6.42907192565062
ENSG00000132692	6.42835129348306
ENSG00000144596	6.42782408280341
ENSG00000137872	6.42433039268465
ENSG00000260920	6.40936945698614
ENSG00000261268	6.402684542505
ENSG00000188785	6.39544746540394
ENSG00000165572	6.38106133273678
ENSG00000106105	6.38033030757908
ENSG00000140044	6.37560965047097
ENSG00000176749	6.37018188472117
ENSG00000242353	6.3559034756569
ENSG00000168003	6.35565736476366
ENSG00000112320	6.34666437322023
ENSG00000197021	6.32917643025619
ENSG00000144583	6.31957031055326
ENSG00000122386	6.31741364643721
ENSG00000173991	6.30864802925585
ENSG00000144057	6.29595909840381
ENSG00000135932	6.29282728622997
ENSG00000059758	6.28065846177493
ENSG00000111907	6.27512988440992
ENSG00000165699	6.26643067137651
ENSG00000271533	6.26250756928699
ENSG00000137460	6.24447822499707
ENSG00000119138	6.24061970573997
ENSG00000280106	6.23809854138221
ENSG00000132376	6.23801508063891
ENSG00000149930	6.23595708525573
ENSG00000106723	6.23393898313318
ENSG00000225830	6.23302883386382
ENSG00000155961	6.22925958860506
ENSG00000104946	6.22741167527576
ENSG00000233251	6.22353082948238
ENSG00000288062	6.22198519576944
ENSG00000261824	6.22186581409568
ENSG00000079931	6.19671902100344
ENSG00000130734	6.18866486752372
ENSG00000278759	6.1803914517531
ENSG00000118473	6.17784468538211
ENSG00000124406	6.17574126293932
ENSG00000224531	6.16471519034666
ENSG00000100591	6.16086562139767
ENSG00000204860	6.15833097554801
ENSG00000293171	6.1581474100568
ENSG00000204271	6.15146397540149
ENSG00000164077	6.1422285938582
ENSG00000256771	6.12502312401058
ENSG00000152409	6.1244185818296
ENSG00000198835	6.11236201875574
ENSG00000106348	6.09589265540168
ENSG00000226070	6.0947997745306
ENSG00000108684	6.08330315490974
ENSG00000133958	6.07720533848882
ENSG00000148943	6.06224805271105
ENSG00000122733	6.05885024086865
ENSG00000163673	6.05145197347643
ENSG00000187068	6.04783132215982
ENSG00000184672	6.04736002872663
ENSG00000157890	6.04435382017079
ENSG00000186479	6.03955316417982
ENSG00000185436	6.03841234437915
ENSG00000135093	6.0249227006256
ENSG00000138399	6.01419014056146
ENSG00000159885	6.01000738467899
ENSG00000280047	6.00504486475863
ENSG00000169427	6.00118782959364
ENSG00000168758	5.98582670704828
ENSG00000204519	5.98582636483713
ENSG00000032389	5.97305284573246
ENSG00000011566	5.97230544796824
ENSG00000162129	5.96800760264582
ENSG00000065615	5.96791290275308
ENSG00000163541	5.96775350733943
ENSG00000198673	5.96452898492814
ENSG00000206579	5.9602584938106
ENSG00000173264	5.95190057753389
ENSG00000162825	5.95107298339193
