gene_id	ranks
ENSG00000197582	3.46231509196374
ENSG00000213995	3.46177785637242
ENSG00000182541	3.45104341706696
ENSG00000177453	3.44782585512385
ENSG00000272121	3.43960453000574
ENSG00000118257	3.43765636901509
ENSG00000132975	3.4334662813461
ENSG00000167363	3.43037845911196
ENSG00000233654	3.42800016244836
ENSG00000145014	3.42771770051847
ENSG00000126217	3.42566978042247
ENSG00000173898	3.42354348145298
ENSG00000065923	3.4233186946121
ENSG00000144369	3.42326230123264
ENSG00000274070	3.4229049917004
ENSG00000162191	3.42043052950865
ENSG00000290775	3.41798216215672
ENSG00000146216	3.41775204145771
ENSG00000170745	3.41760372128528
ENSG00000179935	3.41647679861004
ENSG00000132635	3.41374858671833
ENSG00000278917	3.41296809497039
ENSG00000124243	3.41005901138014
ENSG00000189159	3.40941675513482
ENSG00000257086	3.40940971554207
ENSG00000089486	3.40721579341631
ENSG00000226009	3.40437552606478
ENSG00000070182	3.4004882374547
ENSG00000278925	3.399290610676
ENSG00000285952	3.39866453945793
ENSG00000157653	3.39434592649123
ENSG00000164638	3.39106351237288
ENSG00000258525	3.39055349475393
ENSG00000172403	3.38789781157622
ENSG00000039068	3.3852490627736
ENSG00000126970	3.3802879344326
ENSG00000301968	3.37914335870767
ENSG00000144908	3.37854510634023
ENSG00000262655	3.37525376174693
ENSG00000047579	3.37171554827116
ENSG00000140961	3.36827374501634
ENSG00000109705	3.36436287846659
ENSG00000289526	3.36369163718446
ENSG00000107338	3.36267096564594
ENSG00000262772	3.35839911087167
ENSG00000197119	3.35691502842116
ENSG00000109854	3.3563600148379
ENSG00000145191	3.35605882409413
ENSG00000176920	3.35459450849764
ENSG00000106789	3.35379913525876
ENSG00000176490	3.35312925217963
ENSG00000179981	3.35223397408331
ENSG00000229422	3.35178507236591
ENSG00000101977	3.35083596270556
ENSG00000198208	3.34830936170007
ENSG00000225177	3.346558003803
ENSG00000198932	3.34602726698556
ENSG00000151229	3.34582916741032
ENSG00000077044	3.34501613976829
ENSG00000165879	3.34372124142162
ENSG00000134897	3.34329361149891
ENSG00000135250	3.34124467213488
ENSG00000290911	3.34097180886216
ENSG00000140015	3.33481951267704
ENSG00000147364	3.33394760195132
ENSG00000214293	3.3247377292722
ENSG00000099822	3.32420113832445
ENSG00000214999	3.32030805824907
ENSG00000172775	3.31026638688565
ENSG00000084444	3.30759239101705
ENSG00000107485	3.30744879385872
ENSG00000239713	3.30723496112226
ENSG00000110435	3.30460759313529
ENSG00000029639	3.29993047650013
ENSG00000188818	3.29963091167013
ENSG00000033327	3.29924839538895
ENSG00000196368	3.29708971937718
ENSG00000231889	3.29676212844306
ENSG00000255931	3.29040019627132
ENSG00000110090	3.28930377548121
ENSG00000124766	3.28449250538812
ENSG00000155980	3.28428886026334
ENSG00000136710	3.27997702417201
ENSG00000106689	3.27521339880245
ENSG00000172731	3.27398685826588
ENSG00000120049	3.27178628358976
ENSG00000164976	3.26372817863106
ENSG00000132376	3.26322108803617
ENSG00000130433	3.26295788505807
ENSG00000138399	3.26286800277208
ENSG00000007168	3.26272460416274
ENSG00000147324	3.25835916586152
ENSG00000107897	3.25678519865882
ENSG00000272902	3.25323718772958
ENSG00000172497	3.25121484343144
ENSG00000290687	3.25034063234531
ENSG00000103241	3.24858764872764
ENSG00000185418	3.24644012872661
ENSG00000180611	3.24514678910775
ENSG00000163359	3.24454539297163
ENSG00000291615	3.24327773632089
ENSG00000260086	3.23820205097953
ENSG00000065989	3.23810593287466
ENSG00000186479	3.23654274931378
ENSG00000087095	3.2308589713564
ENSG00000089351	3.22935966757661
ENSG00000113575	3.22655759294543
ENSG00000108960	3.22205297950762
ENSG00000169446	3.22027430723362
ENSG00000125864	3.21580782156624
ENSG00000110324	3.21559496262198
ENSG00000140287	3.21018841207271
ENSG00000108309	3.21011496108998
ENSG00000167964	3.20653239050447
ENSG00000091972	3.20397584177089
ENSG00000198673	3.2028360329772
ENSG00000136842	3.20261138763268
ENSG00000102858	3.19964648432754
ENSG00000158987	3.19742988982921
ENSG00000291177	3.19467809033747
ENSG00000198342	3.19391231903894
ENSG00000102678	3.19283197251002
ENSG00000091844	3.191276222212
ENSG00000261570	3.18593282543724
ENSG00000172733	3.1856794830216
ENSG00000271755	3.18563663894439
ENSG00000156453	3.18247578355819
ENSG00000184672	3.18204335216628
ENSG00000149557	3.17796311355085
ENSG00000076641	3.17665070237574
ENSG00000164733	3.17512125496959
ENSG00000101558	3.17440958839692
ENSG00000197457	3.17365664929308
ENSG00000237424	3.17309126088688
ENSG00000159409	3.17239610804962
ENSG00000145901	3.17214038628649
ENSG00000010017	3.16608275410816
ENSG00000154608	3.1652959895607
ENSG00000155893	3.16404485527753
ENSG00000131477	3.16370634394726
ENSG00000106484	3.1636093103868
ENSG00000198939	3.16208507031657
ENSG00000171314	3.16087997262149
ENSG00000018236	3.16010050747828
ENSG00000271888	3.15861624105704
ENSG00000077063	3.15766825700338
ENSG00000119227	3.15576198709134
ENSG00000188394	3.15401292474954
ENSG00000205209	3.15269769720335
ENSG00000204291	3.15178464050402
ENSG00000204653	3.15162057564669
ENSG00000196437	3.14579505726104
ENSG00000198663	3.14506871074632
ENSG00000206535	3.14384575258871
ENSG00000254122	3.13964372682726
ENSG00000134265	3.13835796511855
ENSG00000147905	3.12964012375961
ENSG00000117600	3.12909422645875
ENSG00000135144	3.12785468146827
ENSG00000056291	3.1248684400074
ENSG00000166897	3.12429249734968
ENSG00000108576	3.11949557223119
ENSG00000132670	3.11881654959209
ENSG00000183020	3.11822233264836
ENSG00000197006	3.11793933900356
ENSG00000101187	3.11637247260759
ENSG00000221944	3.11585352198432
ENSG00000160190	3.11528568250323
ENSG00000228232	3.1149786141808
ENSG00000113356	3.11116063687762
ENSG00000041880	3.11104737300313
ENSG00000164099	3.11026052027762
ENSG00000165443	3.10490569113241
ENSG00000141560	3.10162418881774
ENSG00000164082	3.09782626259804
ENSG00000018189	3.09692424440161
ENSG00000108176	3.0964919217376
ENSG00000175426	3.09512168680046
ENSG00000171295	3.09450592801645
ENSG00000055118	3.09300122187196
ENSG00000198133	3.09234544528311
ENSG00000155256	3.08939810120868
ENSG00000149926	3.07527055655021
ENSG00000075826	3.07513650969798
ENSG00000186675	3.0741385774353
ENSG00000124374	3.07382550226129
ENSG00000103647	3.07215315121718
ENSG00000100439	3.06986239097363
ENSG00000283828	3.06653175442669
ENSG00000157388	3.06619357419711
ENSG00000226742	3.06409472662733
ENSG00000169738	3.06386765062378
ENSG00000068383	3.06052885521678
ENSG00000170381	3.0591618368886
ENSG00000248092	3.05903050324176
ENSG00000188130	3.0523673111193
ENSG00000104915	3.05206419593172
ENSG00000180855	3.04903760781669
ENSG00000138380	3.04651076733383
